Id,SalePrice
2376,131709.04900676705
659,116481.02826946459
1235,123039.27499446941
332,89605.25627928363
1917,141767.27832100453
2094,243136.99867311376
1460,239612.01516771203
1471,207727.34368653691
1509,118637.33127334935
1922,156627.8257797022
433,543437.0620069592
460,310748.4273525682
1116,223670.3156292001
1137,164091.24539303326
53,164766.16994893685
2354,253468.60382325773
1475,182073.36928193492
1761,558298.5325374854
842,145254.15501523466
2739,195632.3795963509
2509,158005.45892144387
1007,189143.4303887373
2610,173554.10087173688
1952,92264.25490521763
2719,196538.37253213167
2921,100823.50753788734
1966,142197.99374704086
292,123435.34041505185
1204,174688.21925330453
1829,289895.9282540062
2419,169634.70647737372
391,157184.01687950952
798,95754.81568644254
481,183763.76473943295
193,182997.79392962976
555,123506.47293589606
899,77722.85880648837
2357,179020.4770115878
328,127609.52221416542
1356,117862.1342223841
1154,107882.7792463129
1730,180471.2725080647
2249,142973.6749244596
1119,237215.73957796796
2856,138699.54720180144
1394,145824.64714985396
2587,109773.64691651256
61,303985.12986645027
2661,185768.78494758537
2711,120995.9750157722
1147,175465.69365503872
757,121494.4352596251
2623,85466.83724066746
2378,163113.81523596123
1413,129597.64004221531
1722,221932.54343797374
1112,213899.52834981465
1623,207140.86336184182
1201,180321.28650249846
1513,142217.52873040998
957,266451.3369685493
1171,282072.37976707413
1145,184613.87526138063
2726,218901.66089818292
703,141905.9974926361
760,90089.27093227263
1964,146154.77703236134
2512,177316.42927801402
159,136540.15429084824
1281,163786.97133064806
468,178764.6280374746
290,109878.32868966386
665,96977.35104623037
1463,230310.01463657722
1792,205511.5538728936
923,144397.9714673706
500,272815.18605066603
1408,185411.5063872612
331,78364.77014164589
170,136672.98070156248
2192,102468.57916188076
2571,275087.01253085374
2314,178626.43287636686
2647,90956.81859060947
422,521513.5172135835
2457,324071.82958785346
1838,203605.02170660807
2805,219478.63977078264
1645,169396.48975301965
1711,300620.56616866245
2825,215961.03063296402
322,378063.0906465656
2103,234789.8954984014
342,112653.29478026216
600,132315.0335625548
488,199376.72491875273
1725,361641.1769723057
2246,249466.72147309402
2847,165169.08929969062
806,208493.04127993074
530,232442.50277729938
963,219344.78048607224
2678,99594.12803693734
171,102658.92568251997
2401,454658.18862103426
805,225425.96128273814
2259,233604.00446666282
1748,163867.17001274208
1361,117013.03782989824
1677,111386.53545833724
1406,136835.6118697801
2322,207197.52931225806
688,146782.42558218073
143,142161.78677644735
804,199789.1223953858
1214,157607.5297590699
2828,124693.91865141921
1999,201734.61427898816
2467,185651.05408109847
2665,131577.32952235267
1538,302322.88801291375
398,129193.13251571536
2822,131162.96820411726
2157,143213.5485634251
1856,218374.5417642289
1269,85046.9907862353
2570,115647.03014367
2320,213796.65311606778
1517,113769.2270968288
2304,119987.12808128698
1312,101082.17699633735
2012,113621.50853031526
506,224274.86883536607
2865,173517.9495766269
2367,96457.55548160916
554,102399.70569169361
238,124199.32336640637
1954,113217.905360633
2488,129308.28287406158
2291,102472.43532268117
1969,79536.16586539587
2725,194152.30585135054
1482,154333.67417832234
2763,182651.97010986911
503,269492.7842442765
1584,236002.9121668606
1531,145429.4022718161
2210,152486.6649256154
459,382600.54457599
556,132090.99933293692
1347,138526.60350392215
1290,78039.7344420659
1388,106829.85213345753
1571,261388.5209571427
2754,200468.13083812952
765,135751.10316286268
2494,125819.1945543518
2870,224003.22516653355
7,209071.38060450263
1114,221022.2309035597
2418,236038.77209544147
291,125180.37637525197
18,356232.75015076064
39,397500.7074568446
1001,241760.45353805102
2442,218540.7267411473
616,116591.26194493461
2680,55789.62327045027
1414,118596.78849848651
289,138504.11690499363
40,229867.69736438052
860,128117.43253036837
409,131087.40248637777
673,167467.5385165007
2427,164101.28285647737
2036,197272.74876845526
2564,157957.8138989631
642,172835.30806004684
1008,173143.77594352214
1908,143657.379245282
2519,197413.336832122
1369,98860.55141479023
2855,142966.79992024205
712,81758.67048751995
1943,143516.0531224505
1958,126195.89845964828
107,131456.53426921315
2295,243414.058274183
704,100552.4467340418
676,115320.12669256594
259,172524.34363648068
93,271967.53484885895
106,235209.13983861555
2315,197930.117112536
1050,109710.34955178911
1095,188623.14116999062
2709,155225.81970813067
758,157774.0000036679
1496,147465.67904304268
2370,114799.3784549854
2458,235736.9385711664
2733,136905.65233663924
161,243729.8086733028
726,142667.96595153265
845,190438.61228189926
947,225194.96047008963
2232,131472.00257111143
2563,147335.5060477498
2299,154136.49438539997
211,112713.94801441247
605,180940.51308188893
1478,170111.19085482624
2247,251238.1907607948
2274,257494.15925845367
2869,194519.9729835351
967,219917.55126606117
2656,142122.18616335138
667,208254.48806425082
1042,103473.64434582183
2023,134646.523094408
2447,402669.34400757996
2055,117110.70131375782
2275,266136.3623608136
2204,167611.0392829969
1563,249973.15748874555
483,234383.3289486886
796,129550.10231204277
1526,149420.73016072772
2042,139188.50218357262
442,376358.5360879235
1693,307246.1961521758
1468,210383.61127739304
1430,180224.6720680321
2605,174950.7994715867
1529,167695.05638258182
335,133556.14917541822
1287,127688.84589747198
31,99671.13628818154
1785,304381.1908733024
82,166482.30237483693
2620,146162.47967602144
252,178599.89066836663
721,78829.90524794375
2165,189061.41209491077
2316,186552.7638527043
775,133231.79549908292
1558,115792.59286462441
17,170012.5299764813
1022,223035.3452579587
925,128534.69754265436
438,265398.09218097816
1270,141434.42055259296
1272,123244.59637262097
215,139643.55767045487
266,216587.24270927513
2402,292578.59755064425
1250,129588.2964233309
1984,133388.9318371507
1279,140919.3089957108
377,227222.1414187007
1252,139400.16395569954
2156,225481.97455367004
499,287864.33518471866
1374,126878.05616360642
2898,239759.38545886448
401,124864.9835688162
2721,203256.04620092755
2078,250249.597282315
2589,127534.3013953897
1946,278688.92229611153
1334,119230.52640933449
2781,233106.47090646767
431,418065.78095210524
576,181309.0214297141
1474,187894.84198976035
2254,127902.55673462554
2155,266287.4027951049
885,107560.08541639907
643,120997.73822945834
1944,144182.8869436272
480,193489.12971871678
2845,121051.96180110879
2387,300971.75341229356
2407,222157.48229288158
2527,169055.50310498808
2514,148988.0832125644
629,187797.42364660522
80,200232.15063503687
1876,151843.22156212354
1546,113470.37116131578
2518,198143.0502884182
2347,159121.2932176697
783,244110.91683712864
1322,97522.34139562823
194,87897.57889934353
1770,293865.16995593806
2143,161431.2987985971
1229,210728.63140139772
511,238242.28888777606
46,232673.6993543717
1348,152008.14157527022
2465,184126.66544747094
387,216770.95983742847
873,201932.331227011
1918,119904.39366702705
2764,209824.91198747535
2184,133546.9437030781
934,161066.5220324618
1920,141838.3983456834
2631,146085.14785657235
1768,601032.2283391358
2040,137221.11569691641
1749,204345.46590891422
834,225766.42320425183
1457,225221.26747397863
79,119591.10944287002
2302,115871.83706206543
1817,134974.6115243111
2755,214147.18038077315
359,175631.38033600213
2059,111598.0911688736
2092,225927.37167009094
2516,221094.48902854152
150,114202.48599573257
1656,153932.82239873474
83,114210.77316985336
2411,189390.15287462168
795,69588.7021025496
2312,215609.57403050922
2917,86040.57182628705
1624,159976.99585505915
2215,256922.23765458894
1211,154278.73485645806
1485,154121.19721136332
1024,169534.7773312121
570,206068.94243981113
2874,116882.09542178831
700,154081.33690994422
2756,205996.4597297768
2022,179859.21623794863
583,233770.8230998368
2392,407575.83448953886
2424,200277.88017771067
212,116113.52172663406
736,142261.56414578526
1610,194881.30446019396
890,131215.91152827765
467,175497.10098691346
578,207193.8199582451
1747,157119.05965743912
1149,160903.51652270334
2758,236342.11264894367
857,134450.83126781078
2219,237451.80685616174
733,105186.49338263304
2909,112860.36886090085
1798,249503.02820418178
235,165440.7733388841
2366,131302.2345317665
1027,131893.3041468155
1195,153904.95534313342
1303,64346.082251094354
148,182886.62484981326
608,179867.94405061513
2515,195629.37234735375
821,265982.28275112435
2500,257898.80559804835
745,116539.62701918597
741,123387.9885691529
1611,116010.24186627964
2532,127752.18397355336
1081,217853.93290536592
1692,461760.4135920066
2520,156746.64104080474
276,91360.43124930686
1992,121882.75564973403
663,64673.10901106302
418,121236.64079667708
1733,192244.70011781016
2359,149110.97256894415
253,175189.5592522122
1518,165557.6299506061
2035,127805.71426445093
2919,91517.98207717952
1540,232144.2234370451
2120,155995.82320188553
1674,198249.87810750792
256,131572.12280781497
2361,111952.77332364337
978,86839.40993129087
2280,153328.07261959245
2095,200198.02495624148
1709,298503.8067023958
2801,238059.5386191267
1246,101974.58356771606
2373,103121.3877929529
1055,252368.45031641447
2017,106606.45768153638
1099,247201.8712155099
1344,69337.63430823282
835,198290.24182489386
1117,207485.73649687707
2043,81452.64365424564
2085,124812.90682450542
410,163918.8406907724
2650,95726.24116597697
2867,151000.49560660726
1668,117720.38068891471
1161,166878.27656202312
2122,168105.0060759053
2539,144184.8017459678
1047,143841.75919201152
1445,129338.84011696118
541,141164.18834481962
569,247287.0759806275
1276,109951.73279581558
918,136569.84027658912
326,199806.71003489807
1936,139159.0099272755
895,98492.62765551565
257,143778.19692173586
1241,176395.53450588108
1545,116400.21573809735
1189,184774.7842955748
270,142513.9565428517
2066,242575.12102010704
693,113166.36275707537
1259,157449.89230202677
2916,163037.87729610573
2321,278441.56479434593
1977,111156.66984460304
1895,151529.50700290452
1240,156802.5179737633
85,161079.73182120442
1823,143143.56882324227
825,267927.994312597
110,229843.48870591627
697,116539.57451365203
2297,103017.53356517859
1231,134848.87878832954
1355,130288.7260473265
968,380303.00009227515
584,211820.86550854062
1315,127296.94286834876
1606,148637.7607048796
206,104529.41273874417
1685,372606.85133575695
2016,140466.51429728113
869,196184.20907048692
2135,119734.40954610473
2346,186479.60920241152
2430,217174.5529088856
2198,96547.81621431504
2652,110952.74008669337
27,128757.27850491823
241,155201.8688367187
906,120983.32437911985
1506,120368.37050791738
2098,296295.9804846401
1435,209010.51071568343
2213,110549.84894466717
1274,128873.35604704937
743,65188.00325713146
1737,177840.99285749163
2797,239786.26827926564
2185,70965.25368637501
58,157611.6154680333
830,184227.61438775095
808,116914.27630408811
680,176049.06007917688
1153,117332.62454408234
1291,139364.07715086848
1818,167972.35991597053
2161,170782.391903648
1883,131685.15871580027
350,312082.85277938534
2473,145340.17646438876
295,187935.28570093607
293,185490.85329758443
859,126960.81923289369
288,95567.19975384064
1578,166941.6793531111
102,177532.99698053102
2831,154855.5846516756
1030,175018.53446002316
2551,136529.47938470243
1286,160941.83768464028
958,341652.9500649697
776,128561.92858164574
72,224641.87937165544
2263,247642.03483416114
1866,136460.58007372761
2876,80336.75706903878
2146,237893.0476686075
103,172637.9023183427
1500,122912.80305118693
492,188237.54642418493
167,135903.24607660252
2597,114548.69681107471
2685,108170.98399323355
1035,144639.2746092188
1220,61381.94360927275
2602,134602.5487673129
2159,202341.39993619698
695,136880.9265961865
1109,280037.9355112182
640,178900.4952542259
1652,157867.28838800223
2090,220599.80569409454
1188,193982.44837082358
2345,221073.99218586963
1059,428481.70698505285
2751,215186.92214995477
128,229674.77561594563
1523,190908.1262191816
2925,191854.4240177345
2145,244892.27106570482
1121,196642.6225581834
566,279091.5009055643
565,256246.54216184345
1331,134523.80191218635
2928,124229.03676794437
156,155210.05938809356
797,163725.27336505373
327,103418.40556311313
2859,147544.22543293654
1453,111959.35043844051
1762,335497.5871013269
1868,192166.46849851907
1760,203601.33201431058
1113,226026.81047627327
1812,183971.39375528702
117,148334.301242719
1142,217213.09299875994
2342,456447.2595770495
927,136463.45326979968
2478,198207.10551910114
655,95840.59675256826
2064,122365.37319163232
369,240621.43299882987
2239,108351.36522884639
2732,197656.89126931937
1653,158290.58703788192
959,218870.53819661657
2395,334226.9169616364
1412,98065.09737972602
271,225685.53518561414
1484,154333.67417832234
1497,158940.14409814228
552,158883.9353636752
2,128419.6181957446
1855,280931.53013549885
4,266941.7166526546
2292,165183.9586746473
134,137791.2024817837
646,133855.42280565904
42,324045.1039750762
532,215849.66524850513
713,126871.9574162095
2561,124958.5513097746
2360,137890.11896284475
1333,115889.97453456913
1407,229816.36611441747
2892,300474.3525238196
574,199492.5138350525
1227,182904.75729720748
2591,218199.05919054226
1476,195112.46442759692
1125,229810.73736946186
1446,133159.59903805685
408,117576.00225800557
1101,277946.74746671936
2251,205135.07675690277
373,178923.9009445738
2554,122610.94932777343
2382,250090.99876005552
1985,90095.72814138977
519,199367.29163226692
1093,200464.44242144277
864,228563.35504209696
2889,136276.7863907211
2308,191524.2741638536
986,165680.60804691428
1302,130446.1727727321
585,162333.20583432238
2708,152088.21592178632
147,127486.17518803281
1441,214103.15789745355
383,195454.0612565682
285,165281.61873092633
181,114128.98444991004
358,181664.9506573476
780,166841.49577250044
258,187349.17633273927
1865,211318.2158852067
692,120880.74069124664
2902,328018.18060952856
508,220906.22267892162
2638,127361.92020756913
36,161056.61135922436
611,165716.10796004586
2281,136711.36201833453
1678,120882.45851672789
1696,486054.3769308306
1557,95218.99181793463
2180,157730.62084741308
1726,216452.50874270988
951,140492.68939556865
267,221558.78827156578
2706,164317.94844641982
2221,243940.45896964133
1357,159396.65733686506
2901,303495.29103628855
347,162846.3836535546
2164,178631.28423722932
1586,311226.45696435747
360,166783.18907187882
1769,252387.23960482643
2617,123445.67662709599
1879,178228.54447104194
991,209067.58904974334
1535,119751.87113119123
1191,165400.82717266676
1579,205763.82479535413
1882,132427.91189132936
1510,137875.45079212397
2196,183840.55831266457
1845,183510.88760914115
2336,400793.32633458247
942,90335.838949974
861,131925.047038851
2555,112328.6978794253
1392,168035.34583689302
2099,235221.58090814418
1543,130291.80446842025
948,247184.7944333395
1239,188732.9749591209
22,173173.99031701047
2796,220610.91797172578
2747,181915.75225782176
92,269765.66724029626
210,180786.8537356766
1858,195347.41002306732
2228,150480.08285724735
447,221418.24188121886
827,238914.79145400636
1649,193208.02031051592
682,128840.46836925481
2698,100052.11455078071
494,153751.0484363327
214,113602.89696239005
2441,235949.91543849467
2679,99927.19766508735
1336,129298.67726998236
465,174836.71507902138
1524,129404.97527078913
2543,122235.88871777448
631,132480.55319551102
2452,291587.3899611426
228,159188.3076573837
126,195257.9006458495
1092,231998.13772929276
1122,189969.47882861792
932,197667.96708337893
1980,106125.19986349558
2171,116353.53423107402
551,148264.48514375289
2768,176554.24407140884
2056,115142.30801520788
1159,357999.2963335065
2645,133608.4058220062
1174,171682.8715254739
2266,220574.58173800763
2462,419286.0453385604
1219,155526.2433941703
2922,183617.33808236461
118,153611.921574475
474,173741.61287508882
2576,145655.85031550203
872,241691.16656142042
1077,217838.5578260912
1536,140776.37811930053
1150,137285.28305588974
2341,289069.04739786807
1931,165173.2363319009
2785,133466.39002178167
2538,131992.43666693848
597,206790.22536346567
464,184739.0906402368
233,192433.55546016476
2169,128528.27474242284
2123,167901.49517966277
1867,166230.3877349459
137,244420.6190299198
515,237004.41428185673
933,130693.0982804388
2784,167646.89106027203
972,177796.1079229681
599,166669.5143013928
2614,114597.49082635473
2582,160231.32903928997
1409,145625.20860911053
175,119066.14534495972
352,213887.43611988763
976,98632.0030940564
2134,181786.74678546016
984,108926.6113997061
2396,426678.2195985847
1673,130020.97353580642
404,119131.03461008066
607,199894.2380278126
814,194109.40717795293
868,178959.07891581964
2271,221730.51037746214
1633,237705.4259943243
337,233133.8959326358
2765,178454.20927680554
1746,221456.17253511713
368,309954.70983246516
2806,189808.0147020562
1662,193577.5629326985
1234,213606.90308759318
1373,136385.0036990821
1672,120212.18076009296
1939,136848.0789554652
